id,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,label
85,New Q poll out- we are going to win the whole deal- and MAKE AMERICA GREAT AGAIN! #Trump2016 https://t.co/dL5ahNcwZb,FALSE,21288,NA,6/29/2016 14:39,FALSE,NA,748164000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6777,FALSE,FALSE,NA,NA,-1
86,Just watched Senator John Barrasso on @FoxNews - He was great! Thank you John.,FALSE,10020,NA,6/29/2016 14:37,FALSE,NA,748164000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2689,FALSE,FALSE,NA,NA,1
87,Why would the USChamber be upset by the fact that I want to negotiate better and stronger trade deals or that I want penalties for cheaters?,FALSE,19318,NA,6/29/2016 13:14,FALSE,NA,748143000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6517,FALSE,FALSE,NA,NA,1
88,The @USCHAMBER must fight harder for the American worker. China; and many others; are taking advantage of U.S. with our terrible trade pacts,FALSE,13648,NA,6/29/2016 13:09,FALSE,NA,748141000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4389,FALSE,FALSE,NA,NA,1
89,Iron Mike Tyson was not asked to speak at the Convention though I'm sure he would do a good job if he was. The media makes everything up!,FALSE,19613,NA,6/29/2016 2:55,FALSE,NA,747987000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5573,FALSE,FALSE,NA,NA,1
90,"""@jtsbk:  @AllenWest thanks for sharing Eric we need @realDonaldTrump now as this administration is incapable of keeping our country safe""",FALSE,12115,NA,6/29/2016 0:31,FALSE,NA,747951000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3862,FALSE,FALSE,NA,NA,1
91,Check it out - 2nd video on Lying Crooked Hillary is now online! Watch it here:   https://t.co/5mtwkOvQnd   #CrookedHillary #Trump2016,FALSE,11104,NA,6/28/2016 19:30,FALSE,NA,747875000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5190,FALSE,FALSE,NA,NA,-1
92,"""@kridan1: Canceled cable - sick of their bad coverage of you and the fawning over Clinton ... Listened to your great speech on YouTube""",FALSE,12590,NA,6/28/2016 19:28,FALSE,NA,747874000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3241,FALSE,FALSE,NA,NA,1
93,"""@bluedogdemky: @CWAUnion @iowa_trump @RichardTrumka @AFLCIO This is why I would think the unions would support @realDonaldTrump for #POTUS""",FALSE,7442,NA,6/28/2016 19:26,FALSE,NA,747874000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2129,FALSE,FALSE,NA,NA,1
94,"""@arnold_ziffel: @AnnCoulter also can't help but notice the stock market's reaction as @realDonaldTrump was speaking. #UPUPUP""",FALSE,8995,NA,6/28/2016 19:24,FALSE,NA,747873000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2854,FALSE,FALSE,NA,NA,1
95,"""@Patricia_Graf:  @GovBrewer @cvpayne let's get Trump supporters out in massive numbers and make America Great Again - create jobs""",FALSE,10093,NA,6/28/2016 19:24,FALSE,NA,747873000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3086,FALSE,FALSE,NA,NA,1
96,"""@vegas_sports: Good for @realDonaldTrump he's smart on business. Maybe If corporations weren't overtaxed they would stay. Voting for #Trump",FALSE,8951,NA,6/28/2016 19:23,FALSE,NA,747873000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2586,FALSE,FALSE,NA,NA,1
97,"""@GovBrewer: I'll be a guest today on Making Money with @cvpayne on @ Fox Business 6 PM ET / 3 PM PT Discussing @realDonaldTrump. Tune in!""",FALSE,7300,NA,6/28/2016 19:20,FALSE,NA,747872000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,1971,FALSE,FALSE,NA,NA,1
98,.@CNN is all negative when it comes to me. I don't watch it anymore.,FALSE,23994,NA,6/27/2016 13:39,FALSE,NA,747424000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7166,FALSE,FALSE,NA,NA,1
99,The media is unrelenting. They will only go with and report a story in a negative light. I called Brexit (Hillary was wrong); watch November,FALSE,22289,NA,6/27/2016 13:18,FALSE,NA,747419000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6925,FALSE,FALSE,NA,NA,1
100,Crooked Hillary is wheeling out one of the least productive senators in the U.S. Senate; goofy Elizabeth Warren; who lied on heritage.,FALSE,26079,NA,6/27/2016 13:07,FALSE,NA,747416000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8299,FALSE,FALSE,NA,NA,1
101,"""@LindaSuhler: Trump voters don't scare or back down. Our numbers are growing &amp; we're taking our country BACK. #Trump2016<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #MAGA",FALSE,24137,NA,6/27/2016 1:33,FALSE,NA,747241000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8937,FALSE,FALSE,NA,NA,1
102,"""@w4djt: ""Under a Trump presidency; America will make brilliant new trade deals!"" ?onald Trump #dtmag https://t.co/NpYI9i4iSG""",FALSE,20216,NA,6/27/2016 1:31,FALSE,NA,747241000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6077,FALSE,FALSE,NA,NA,1
103,"""@brazosboys: Hillary read ""sigh"" off the Teleprompter; She's so fake she has to be told how to feel: https://t.co/ENXliW2m77 @FoxNews",FALSE,21601,NA,6/27/2016 0:38,FALSE,NA,747228000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9411,FALSE,FALSE,NA,NA,1
104,"""@JimVitari:  @ABC @washingtonpost we know they're fake just like poles during primary. I'm sure u will crush #CrookedHillary in general""",FALSE,11701,NA,6/26/2016 23:24,FALSE,NA,747209000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3363,FALSE,FALSE,NA,NA,1
105,"The ""dirty"" poll done by @ABC @washingtonpost is a disgrace. Even they admit that many more Democrats were polled. Other polls were good.",FALSE,15322,NA,6/26/2016 23:13,FALSE,NA,747206000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5222,FALSE,FALSE,NA,NA,1
106,Crooked Hillary Attacks Foreign Government Donations - While Ignoring Her Own: https://t.co/pr3BSHJSxL,FALSE,11187,NA,6/26/2016 22:28,FALSE,NA,747195000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,4383,FALSE,FALSE,NA,NA,-1
107,Crooked Hillary Clinton got Brexit wrong. I said LEAVE will win. She has no sense of markets and such bad judgement. Only a question of time,FALSE,17718,NA,6/26/2016 22:15,FALSE,NA,747192000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5588,FALSE,FALSE,NA,NA,1
108,Hillary Clinton is not a change agent; just the same old status quo! She is spending a fortune; I am spending very little. Close in polls!,FALSE,18943,NA,6/26/2016 22:09,FALSE,NA,747190000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5942,FALSE,FALSE,NA,NA,1
109,People in our country want borders; and without them the old line pols like Crooked Hillary will not win. It is time for CHANGE -- and JOBS!,FALSE,21121,NA,6/26/2016 21:21,FALSE,NA,747178000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6750,FALSE,FALSE,NA,NA,1
110,Top 50 Facts About Crooked Hillary Clinton From Trump 'Stakes Of The Election' Address: https://t.co/lfUdXYnsgJ,FALSE,12444,NA,6/26/2016 16:31,FALSE,NA,747105000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6110,FALSE,FALSE,NA,NA,-1
111,The @ABC poll sample is heavy on Democrats.  Very dishonest - why would they do that? Other polls good!,FALSE,14341,NA,6/26/2016 16:21,FALSE,NA,747102000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4697,FALSE,FALSE,NA,NA,1
112,Crooked Hillary just took a major ad of me playing golf at Turnberry. Shows me hitting shot; but I never did = lie! Was there to support son,FALSE,21158,NA,6/26/2016 16:06,FALSE,NA,747099000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7256,FALSE,FALSE,NA,NA,1
113,Clinton is trying to wash away her bad judgement call on BREXIT with big dollar ads. Disgraceful!,FALSE,18695,NA,6/26/2016 11:36,FALSE,NA,747031000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6442,FALSE,FALSE,NA,NA,1
114,Crooked Hillary Clinton; who called BREXIT 100% wrong (along with Obama); is now spending Wall Street money on an ad on my correct call.,FALSE,22152,NA,6/26/2016 11:33,FALSE,NA,747030000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,7688,FALSE,FALSE,NA,NA,1
115,George Will; one of the most overrated political pundits (who lost his way long ago); has left the Republican Party.He's made many bad calls,FALSE,18845,NA,6/26/2016 11:24,FALSE,NA,747028000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5400,FALSE,FALSE,NA,NA,1
116,Just landed in New York - a one night stay in Scotland. Turnberry came out magnificently. My son; Eric; did a great job - under budget!,FALSE,21872,NA,6/26/2016 3:32,FALSE,NA,746909000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4761,FALSE,FALSE,NA,NA,1
117,Obama has blocked ICE officers and BP from doing their jobs. That ends when I am President!,FALSE,24090,NA,6/26/2016 2:40,FALSE,NA,746896000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8306,FALSE,FALSE,NA,NA,-1
118,I have never liked the media term 'mass deportation' -- but we must enforce the laws of the land!,FALSE,22687,NA,6/26/2016 2:39,FALSE,NA,746896000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6800,FALSE,FALSE,NA,NA,-1
119,We only want to admit those who love our people and support our values. #AmericaFirst,FALSE,24263,NA,6/26/2016 2:37,FALSE,NA,746895000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8477,FALSE,FALSE,NA,NA,-1
120,We must suspend immigration from regions linked with terrorism until a proven vetting method is in place.,FALSE,35065,NA,6/26/2016 2:37,FALSE,NA,746895000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11902,FALSE,FALSE,NA,NA,-1
121,Thank you to everyone who came out &amp; joined us @TrumpTurnberry yesterday! @EricTrump @IvankaTrump @DonaldJTrumpJr https://t.co/hQ1JTMrUtG,FALSE,14850,NA,6/25/2016 16:00,FALSE,NA,746735000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,3997,FALSE,FALSE,NA,NA,-1
122,On the 13th tee box @TrumpScotland with my grand daughter; Kai! @DonaldJTrumpJr https://t.co/7ii4KUfsab,FALSE,9935,NA,6/25/2016 15:07,FALSE,NA,746721000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2232,FALSE,FALSE,NA,NA,-1
123,Arriving @TrumpScotland with @DonaldJTrumpJr &amp; @EricTrump. Back to New York tonight.   Video: https://t.co/2GUKqOTHS5,FALSE,8456,NA,6/25/2016 14:55,FALSE,NA,746718000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,2004,FALSE,FALSE,NA,NA,-1
124,So funny; Crooked Hillary called BREXIT so incorrectly; and now she says that she is the one to deal with the U.K. All talk; no action!,FALSE,27000,NA,6/25/2016 12:00,FALSE,NA,746674000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,8724,FALSE,FALSE,NA,NA,1
125,Thoughts and prayers are with everyone in West Virginia- dealing with the devastating floods. #ImWithYou,FALSE,27727,NA,6/25/2016 4:29,FALSE,NA,746561000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9199,FALSE,FALSE,NA,NA,-1
126,"""@Jolena3: @realDonaldTrump And we will get it back once we have President Trump! Can't wait!""",FALSE,11267,NA,6/24/2016 22:31,FALSE,NA,746471000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2801,FALSE,FALSE,NA,NA,1
127,"""@DarrenWaggener: @realDonaldTrump What has happened in the UK in the last 12 hours is exactly what will happen in November..vote TRUMP 2016",FALSE,18414,NA,6/24/2016 22:12,FALSE,NA,746466000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6138,FALSE,FALSE,NA,NA,1
128,Many people are equating BREXIT; and what is going on in Great Britain; with what is happening in the U.S. People want their country back!,FALSE,29171,NA,6/24/2016 21:43,FALSE,NA,746459000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10287,FALSE,FALSE,NA,NA,1
129,The opening of Trump Turnberry in Scotland was a big success. Good timing; I was here for BREXIT. Very exciting news conference today!,FALSE,16780,NA,6/24/2016 21:34,FALSE,NA,746457000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,4163,FALSE,FALSE,NA,NA,1
130,Hillary Lies to Benghazi Families  #CrookedHillary   https://t.co/YWd5lk5skG,FALSE,12367,NA,6/23/2016 17:07,FALSE,NA,746027000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,5310,FALSE,FALSE,NA,NA,-1
131,"ISIS threatens us today because of the decisions Hillary Clinton has made along with President Obama.""  --  Donald J. Trump",FALSE,25423,NA,6/23/2016 13:20,FALSE,NA,745970000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9366,FALSE,FALSE,NA,NA,1
132,"""Hillary Clinton may be the most corrupt person ever to seek the presidency.""  --   Donald J. Trump",FALSE,26124,NA,6/23/2016 13:17,FALSE,NA,745969000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10021,FALSE,FALSE,NA,NA,1
133,"Thank you to Donald Rumsfeld for the endorsement. Very much appreciated. Clinton's conduct has been ""disqualifying.""",FALSE,20264,NA,6/23/2016 13:13,FALSE,NA,745968000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,5979,FALSE,FALSE,NA,NA,1
134,"""@AllegrettiVicki: You have great children; future presidents...and we all see were raised right and out there for their father."" Thank you.",FALSE,11935,NA,6/23/2016 3:29,FALSE,NA,745821000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,2954,FALSE,FALSE,NA,NA,1
135,"""@1lion: brilliant 3 word response to Hillary's 'I'm With You'  slogan https://t.co/dJL71jwK0g @realDonaldTrump https://t.co/Audi8h85qu""",FALSE,9360,NA,6/23/2016 2:26,FALSE,NA,745805000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3184,FALSE,FALSE,NA,NA,1
136,"""@justininglv: @realDonaldTrump great speech today!! It's all about America and that's why you will become president!!!!""  Thank you.",FALSE,12497,NA,6/23/2016 2:24,FALSE,NA,745805000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3416,FALSE,FALSE,NA,NA,1
137,#Imwithyou https://t.co/iY4K7Wcw3C,FALSE,28112,NA,6/22/2016 19:01,FALSE,NA,745693000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13197,FALSE,FALSE,NA,NA,-1
138,"""@chrisboydbrew: @LouDobbs @realDonaldTrump @FoxBusiness.. Saw your interview.You are the best! Great questions; great answers"" Lou is great",FALSE,12603,NA,6/22/2016 3:48,FALSE,NA,745463000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,3530,FALSE,FALSE,NA,NA,1
139,Crooked Hillary refuses to say that she will be raising taxes beyond belief! She will be a disaster for jobs and the economy!,FALSE,28624,NA,6/22/2016 3:16,FALSE,NA,745455000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,9944,FALSE,FALSE,NA,NA,1
140,"I am ""the king of debt.""That has been great for me as a businessman; but is bad for the country. I made a fortune off of debt; will fix U.S.",FALSE,20242,NA,6/21/2016 16:55,FALSE,NA,745299000000000000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,6364,FALSE,FALSE,NA,NA,1
141,Hillary Clinton's open borders immigration policies will drive down wages for all Americans - and make everyone less safe.,FALSE,23184,NA,6/21/2016 16:44,FALSE,NA,745296000000000000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9018,FALSE,FALSE,NA,NA,-1
